SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,total_services,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,0.2361111111111111,1,0,1,0,1,1,1,0.8550074738415546,0.20075303979366252,6,False,True,False,True,False,False,False,False,True,False
1,0,0,0.20833333333333331,1,0,1,1,0,1,1,0.776283009466866,0.16428127302873988,5,False,True,False,True,False,False,False,False,False,True
0,1,1,0.2638888888888889,0,0,0,0,0,0,0,0.07174887892376683,0.05594832350773766,2,False,False,True,False,False,True,False,False,False,True
0,1,1,0.05555555555555555,0,0,0,0,0,1,1,0.6731439960139513,0.043904292557111285,3,False,True,False,True,False,False,False,False,True,False
0,0,1,0.013888888888888888,0,0,0,0,1,0,1,0.6073741903338316,0.009136652542372881,2,False,True,False,True,False,False,False,False,True,False
0,1,1,1.0,1,0,1,1,1,1,0,0.4240159441953165,0.5237944454679441,5,True,False,False,False,False,True,True,False,False,False
0,1,1,0.3472222222222222,0,0,0,1,0,0,1,0.3657199800697559,0.16881217759764186,3,True,False,False,False,True,False,False,False,False,True
0,0,0,0.125,0,0,0,0,0,0,1,0.5764823119083209,0.07885616249078851,2,False,True,False,True,False,False,False,False,True,False
0,0,0,0.06944444444444445,0,0,0,0,0,0,1,0.020926756352765336,0.012009487840825351,1,False,False,True,True,False,False,False,False,False,True
0,1,1,0.8472222222222222,1,0,1,0,0,0,0,0.15146985550572997,0.2437822402358143,2,True,False,False,True,False,False,True,False,False,False
0,1,0,0.986111111111111,1,0,1,0,1,1,1,0.85401096163428,0.8534738854089905,6,False,True,False,False,True,False,False,True,False,False
0,1,1,0.8333333333333333,0,0,0,0,0,0,1,0.00847035376183361,0.12703228629329405,1,False,False,True,False,False,True,False,True,False,False
0,0,0,0.7638888888888888,1,0,1,1,0,0,1,0.40657698056801206,0.3656791175386883,4,True,False,False,False,False,True,False,False,True,False
1,1,1,0.8333333333333333,1,1,1,1,0,1,1,0.5625311410064773,0.5131206245394253,6,True,False,False,False,True,False,False,True,False,False
0,0,0,0.41666666666666663,1,1,1,1,1,1,0,0.6671649227703039,0.29135961680176864,7,True,False,False,False,True,False,True,False,False,False
0,1,0,0.5694444444444444,1,1,1,1,1,1,1,0.9486796213253613,0.5290795412675019,8,False,True,False,True,False,False,True,False,False,False
0,0,0,0.15277777777777776,1,0,0,1,0,0,1,0.3607374190333832,0.07114153463522477,3,True,False,False,False,True,False,False,False,False,True
1,0,0,0.5277777777777778,0,1,1,1,1,0,1,0.5156950672645741,0.2875541175386883,5,True,False,False,False,True,False,False,True,False,False
1,0,0,0.027777777777777776,0,0,0,0,0,0,0,0.25460886895864476,0.009798728813559322,1,True,False,False,True,False,False,False,False,True,False
0,1,1,1.0,1,1,0,1,0,1,1,0.7907324364723468,0.8050386882829773,6,False,True,False,False,False,True,False,True,False,False
0,1,1,0.5694444444444444,1,1,1,0,0,1,1,0.8290981564524166,0.45257806742815043,6,False,True,False,False,True,False,True,False,False,False
0,0,0,0.013888888888888888,0,0,0,0,1,1,1,0.7518684603886397,0.01080623618275608,4,False,True,False,True,False,False,False,False,True,False
0,0,1,0.027777777777777776,0,0,0,0,0,0,0,0.0199302441454908,0.004939664701547532,1,False,False,True,True,False,False,False,False,False,True
0,1,1,0.6527777777777778,0,1,0,0,1,1,1,0.8066766317887394,0.5468346997052321,5,False,True,False,True,False,False,False,False,True,False
1,0,0,0.15277777777777776,0,1,0,0,1,1,1,0.763328350772297,0.12899548636698602,4,False,True,False,True,False,False,False,False,True,False
0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0.059790732436472344,0.0028095062638172443,0,True,False,False,True,False,False,False,False,True,False
0,1,1,0.06944444444444445,0,0,0,0,0,0,0,0.010463378176382682,0.009908115327929257,1,False,False,True,True,False,False,False,False,False,True
0,1,0,0.8333333333333333,1,1,1,0,0,1,0,0.3153961136023916,0.3352408806190126,4,True,False,False,False,True,False,False,False,True,False
0,0,0,0.6944444444444444,0,0,0,0,0,0,0,0.009965122072745414,0.11790139093588801,1,False,False,True,False,False,True,False,True,False,False
0,0,0,0.7777777777777777,1,1,0,0,0,0,1,0.6776283009466867,0.566783345615328,4,False,True,False,True,False,False,False,False,True,False
0,0,0,0.5277777777777778,1,1,1,0,0,0,1,0.6527154957648232,0.3723286661753869,4,False,True,False,True,False,False,False,True,False,False
0,1,0,0.75,1,1,1,0,1,1,0,0.9083208769307424,0.7045585390567429,7,False,True,False,True,False,False,False,False,True,False
0,0,0,0.6666666666666666,0,1,1,0,1,1,1,0.8739412057797707,0.5852523949889463,6,False,True,False,False,True,False,False,True,False,False
0,0,0,0.05555555555555555,0,0,0,0,0,1,1,0.6701544593921277,0.03902219970523213,3,False,True,False,True,False,False,False,False,True,False
0,1,0,0.013888888888888888,0,0,1,0,0,0,0,0.56751370204285,0.008676077745025794,2,False,True,False,True,False,False,False,True,False,False
1,1,0,0.38888888888888884,0,1,1,1,1,1,1,0.9212755356253114,0.3689664701547532,7,False,True,False,True,False,False,False,False,True,False
0,0,0,0.1388888888888889,1,0,0,0,1,1,0,0.7987045341305431,0.11612817796610171,5,False,True,False,True,False,False,False,False,True,False
0,1,1,0.25,0,0,0,0,0,0,0,0.013951170901843585,0.039413688282977165,1,False,False,True,False,True,False,True,False,False,False
0,1,1,0.9305555555555555,1,0,0,1,1,1,0,0.8589935226706528,0.7928507277081799,6,False,True,False,False,False,True,True,False,False,False
0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0.5171898355754858,0.008094602063375093,1,False,True,False,True,False,False,False,False,True,False
0,1,1,0.9166666666666666,1,1,1,1,0,0,0,0.47284504235176883,0.471749493367723,5,True,False,False,False,False,True,False,False,False,True
0,1,0,0.125,1,1,0,1,1,0,1,0.5037369207772796,0.06837808585114223,5,True,False,False,True,False,False,False,False,False,True
0,1,1,0.9444444444444444,0,1,0,0,1,1,1,0.8236173393124065,0.779580416359617,5,False,True,False,False,True,False,False,True,False,False
0,1,0,0.7916666666666666,0,1,1,1,1,0,0,0.560039860488291,0.5030570652173914,6,True,False,False,False,True,False,True,False,False,False
0,1,1,0.19444444444444442,0,0,0,1,1,0,1,0.7299451918286,0.14980195283714076,4,False,True,False,True,False,False,False,False,True,False
1,1,1,0.9166666666666666,1,1,1,1,1,1,1,0.9750871948181367,0.9052885501105381,8,False,True,False,False,True,False,False,False,True,False
0,0,0,0.4861111111111111,0,0,0,0,0,0,0,0.04882909815645245,0.0917810427413412,2,False,False,True,False,False,True,True,False,False,False
1,0,0,0.041666666666666664,0,0,0,0,0,0,1,0.5744892874937718,0.02669030950626382,2,False,True,False,True,False,False,False,False,True,False
0,1,0,0.3055555555555555,1,0,0,1,0,0,1,0.37717987045341306,0.14878868828297717,3,True,False,False,False,True,False,False,True,False,False
0,0,1,0.5138888888888888,0,0,0,0,0,0,0,0.018933731938216264,0.0869795504789978,1,False,False,True,False,True,False,True,False,False,False
0,0,1,0.375,0,0,0,0,0,0,1,0.0742401594419532,0.0907965641120118,2,False,False,True,False,False,True,False,True,False,False
0,0,0,0.1111111111111111,1,0,0,0,0,0,1,0.12007972097658196,0.026074290714812088,1,True,False,False,True,False,False,False,False,True,False
0,1,0,0.9305555555555555,0,0,0,0,0,0,0,0.06427503736920781,0.18233004789977894,2,False,False,True,False,False,True,False,True,False,False
0,1,0,0.736111111111111,1,0,1,0,0,1,0,0.7523667164922772,0.5790806927044952,5,False,True,False,True,False,False,False,False,True,False
0,1,1,1.0,1,1,1,1,0,1,0,0.8873941205779771,0.8818049926308034,7,False,True,False,False,False,True,False,True,False,False
0,0,1,0.041666666666666664,0,0,1,0,0,1,0,0.731938216243149,0.029597687914517324,4,False,True,False,True,False,False,False,False,True,False
0,0,0,0.08333333333333333,1,0,0,0,0,0,1,0.3094170403587444,0.03622420781134857,2,True,False,False,True,False,False,False,False,True,False
1,1,0,0.986111111111111,1,1,1,1,0,0,1,0.7767812655705032,0.7791716562269714,6,False,True,False,False,False,True,False,True,False,False
0,1,0,0.875,0,0,0,0,0,0,0,0.00847035376183361,0.14250759948415626,1,False,False,True,False,False,True,False,False,False,True
0,0,0,0.75,1,1,0,1,1,1,1,0.866965620328849,0.6498019528371408,6,False,True,False,False,True,False,False,True,False,False
0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0.2580966616841056,0.005100865880619013,1,True,False,False,True,False,False,False,False,False,True
0,1,1,0.8472222222222222,1,1,1,1,0,1,1,0.607872446437469,0.5550559598378778,7,True,False,False,False,True,False,False,False,True,False
0,0,0,0.18055555555555555,0,0,0,0,0,0,0,0.010463378176382682,0.026724852616064852,1,False,False,True,True,False,False,False,True,False,False
0,0,0,0.3055555555555555,0,0,0,0,0,0,1,0.06427503736920781,0.056811901252763454,2,False,False,True,True,False,False,False,True,False,False
0,0,0,0.05555555555555555,0,0,0,0,0,0,1,0.01544593921275536,0.006822264185703759,1,False,False,True,True,False,False,False,False,False,True
0,1,1,0.3333333333333333,1,1,1,0,1,1,0,0.3906327852516194,0.15748779476787034,5,True,False,False,False,True,False,False,False,True,False
1,1,0,0.986111111111111,1,1,1,1,0,1,1,0.6407573492775287,0.6714259395725867,7,True,False,False,False,False,True,True,False,False,False
0,0,0,0.9722222222222222,1,0,0,1,1,1,1,0.8530144494270054,0.8348090917464998,6,False,True,False,False,False,True,False,True,False,False
1,0,0,0.3472222222222222,0,1,0,0,0,1,1,0.7105132037867464,0.25188259948415626,4,False,True,False,True,False,False,False,False,True,False
0,1,1,1.0,0,1,0,1,1,1,1,0.6033881415047335,0.6597906687546058,6,True,False,False,False,False,True,False,False,True,False
1,0,0,0.013888888888888888,0,0,0,0,0,0,1,0.5196811160936722,0.008123387988209286,1,False,True,False,True,False,False,False,False,True,False
0,1,1,0.7777777777777777,0,0,1,0,1,1,1,0.8111609367214748,0.6350693165070008,5,False,True,False,False,True,False,False,True,False,False
0,0,1,0.3611111111111111,0,1,1,1,1,1,1,0.8674638764324863,0.31264968680913785,6,False,True,False,False,False,True,False,False,True,False
0,1,0,0.6527777777777778,0,1,0,0,0,0,1,0.6028898854010962,0.42031480287398676,3,False,True,False,False,True,False,False,False,True,False
1,0,0,0.7916666666666666,0,1,1,0,1,1,1,0.6113602391629298,0.5110307663964628,6,True,False,False,False,False,True,True,False,False,False
0,1,1,0.9722222222222222,1,1,1,1,1,0,0,0.620827105132038,0.6468715456890199,7,True,False,False,False,False,True,False,False,True,False
0,1,1,1.0,1,1,1,1,1,1,1,0.9387144992526159,0.9357325442151806,8,False,True,False,False,False,True,False,True,False,False
0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0.5251619332336821,0.00818671702284451,1,False,True,False,True,False,False,False,False,False,True
0,1,1,0.18055555555555555,0,0,0,0,0,0,0,0.015944195316392656,0.02516465549005159,1,False,False,True,False,True,False,False,False,False,True
0,1,0,0.736111111111111,0,1,0,0,1,1,1,0.755854509217738,0.5605137711864407,4,False,True,False,False,True,False,True,False,False,False
0,1,1,0.5416666666666666,1,1,1,0,0,0,0,0.41255605381165916,0.26987955969049376,4,True,False,False,False,True,False,False,False,True,False
0,1,1,0.013888888888888888,0,0,0,0,0,0,1,0.5122072745391131,0.008037030213706707,1,False,True,False,True,False,False,False,False,True,False
1,1,0,0.8888888888888888,0,0,1,1,1,1,0,0.8340807174887893,0.7528613209285189,6,False,True,False,False,False,True,False,False,True,False
1,1,0,0.6666666666666666,0,0,1,0,0,1,1,0.7239661185849527,0.5032643238761976,4,False,True,False,True,False,False,False,True,False,False
0,0,1,0.013888888888888888,0,0,0,0,0,0,0,0.06327852516193325,0.0028498065585851147,0,True,False,False,True,False,False,False,False,True,False
0,0,0,0.013888888888888888,0,0,0,0,0,1,1,0.6063776781265571,0.009125138172439205,2,False,True,False,True,False,False,False,False,True,False
1,1,0,0.013888888888888888,0,0,1,0,1,1,1,0.8211260587942203,0.011606484893146649,5,False,True,False,True,False,False,False,False,True,False
0,1,0,0.9027777777777777,0,1,0,0,0,1,1,0.7199800697558546,0.6829172807663966,4,False,True,False,True,False,False,False,False,True,False
0,0,0,0.05555555555555555,1,1,0,1,0,1,1,0.7623318385650225,0.041515060795873256,5,False,True,False,True,False,False,False,False,False,True
0,1,0,0.7638888888888888,1,0,0,0,1,1,1,0.7608370702541106,0.6075096720707445,4,False,True,False,False,True,False,False,False,True,False
0,1,0,0.6805555555555555,1,0,0,0,0,0,1,0.3682112605879423,0.3032827468680914,3,True,False,False,False,True,False,False,False,True,False
0,1,1,0.4305555555555555,0,0,0,0,0,0,1,0.011459890383657217,0.07587394067796611,1,False,False,True,True,False,False,False,False,False,True
0,1,1,1.0,1,1,1,1,1,1,1,0.9810662680617838,0.9761537398673547,8,False,True,False,False,False,True,True,False,False,False
0,1,1,0.41666666666666663,0,0,1,0,1,1,1,0.8136522172396612,0.350744979734709,5,False,True,False,True,False,False,False,False,True,False
0,1,0,1.0,0,1,1,0,1,1,1,0.35675137020428505,0.4533725589535741,4,True,False,False,False,False,True,False,False,True,False
0,0,1,0.125,1,0,1,1,0,1,0,0.7433981066268063,0.1002038043478261,5,False,True,False,True,False,False,True,False,False,False
0,0,0,0.1111111111111111,0,0,1,0,1,1,1,0.8096661684105632,0.09447540530582167,5,False,True,False,True,False,False,False,False,True,False
0,1,1,0.8194444444444444,0,1,1,0,1,1,1,0.8744394618834083,0.7203620117907149,6,False,True,False,False,True,False,False,False,True,False
0,0,0,0.3055555555555555,0,1,0,0,0,1,1,0.6567015445939213,0.21366640567428155,3,False,True,False,True,False,False,False,False,False,True
1,0,0,0.861111111111111,0,1,1,1,1,1,1,0.920279023418037,0.812148811717023,7,False,True,False,False,True,False,True,False,False,False
1,1,0,0.013888888888888888,0,0,0,0,0,0,0,0.2750373692077728,0.005296610169491526,1,True,False,False,True,False,False,False,False,True,False
0,0,0,0.013888888888888888,0,1,0,0,0,0,1,0.5610363726955656,0.008601234340456891,2,False,True,False,True,False,False,False,False,True,False
0,1,1,0.986111111111111,0,0,0,0,0,0,0,0.014449427005480853,0.15272084561532795,1,False,False,True,False,False,True,True,False,False,False
0,0,0,0.3194444444444444,0,0,0,0,0,0,0,0.06377678126557054,0.07085367538688284,2,False,False,True,False,True,False,False,True,False,False
0,0,0,0.9305555555555555,1,0,1,1,1,1,1,0.6661684105630294,0.6579541267501843,7,True,False,False,False,False,True,False,False,False,True
0,0,0,0.3611111111111111,0,0,0,0,0,0,0,0.013951170901843585,0.05265521370670598,1,False,False,True,False,True,False,False,True,False,False
0,1,1,0.861111111111111,0,0,1,0,1,0,1,0.7045341305430991,0.6231174005158439,4,False,True,False,False,False,True,False,True,False,False
0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0.01943198804185356,0.005216009579955785,1,False,False,True,True,False,False,False,False,False,True
1,0,0,0.013888888888888888,0,0,0,0,0,0,0,0.25510712506228206,0.005066322770817981,1,True,False,False,True,False,False,False,False,True,False
0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0.020428500249128068,0.004007000736919676,1,False,False,True,False,True,False,False,False,False,True
1,1,0,0.986111111111111,0,1,1,0,1,1,1,0.3378176382660688,0.4335217851879146,4,True,False,False,True,False,False,True,False,False,False
0,1,1,0.18055555555555555,0,0,1,0,1,1,1,0.779770802192327,0.13389485077376567,4,False,True,False,True,False,False,False,False,False,True
0,1,1,0.986111111111111,1,1,1,1,0,0,1,0.7648231190832089,0.7796207166543848,6,False,True,False,False,True,False,False,True,False,False
0,0,0,1.0,0,1,1,1,1,1,1,0.8933731938216244,0.8988808032424468,7,False,True,False,False,False,True,False,True,False,False
0,1,0,0.5,1,0,0,0,1,1,1,0.7493771798704534,0.38757944915254244,4,False,True,False,True,False,False,False,False,True,False
1,1,0,0.2638888888888889,1,0,1,0,1,0,0,0.47832585949177886,0.148080554532056,4,True,False,False,True,False,False,True,False,False,False
0,1,0,0.75,1,1,0,0,1,1,1,0.5595416043846537,0.4826190585851143,5,True,False,False,False,False,True,True,False,False,False
1,1,0,0.9305555555555555,1,1,1,1,0,1,1,0.866965620328849,0.8101050110537953,7,False,True,False,False,True,False,False,True,False,False
0,1,1,0.8333333333333333,1,1,0,0,1,0,0,0.7548579970104635,0.6691921518054533,5,False,True,False,False,True,False,True,False,False,False
0,1,1,0.8055555555555555,1,1,1,0,1,0,0,0.31489785749875443,0.3362023305084746,4,True,False,False,False,True,False,False,False,False,True
0,1,1,0.41666666666666663,0,0,0,0,0,0,0,0.012954658694569021,0.06899986182756081,1,False,False,True,False,False,True,False,False,False,True
0,0,0,1.0,1,1,0,0,0,0,0,0.412057797708022,0.4910878776713339,4,True,False,False,False,False,True,True,False,False,False
0,1,1,0.9027777777777777,1,0,1,0,1,1,1,0.8560039860488292,0.7743759211495949,6,False,True,False,False,False,True,False,True,False,False
1,1,0,0.6666666666666666,0,1,0,0,0,1,1,0.4040857000498257,0.3212163780397937,3,True,False,False,False,True,False,True,False,False,False
1,0,0,0.05555555555555555,0,0,0,0,0,0,1,0.5630293971101147,0.03704748526160649,2,False,True,False,True,False,False,False,False,True,False
0,1,1,0.06944444444444445,0,0,0,0,1,0,1,0.6223218734429496,0.04100267133382462,2,False,True,False,True,False,False,False,False,True,False
0,1,0,0.8472222222222222,1,0,1,1,1,1,1,0.43597409068261095,0.43511076823876205,5,True,False,False,False,False,True,False,False,False,True
0,0,0,0.125,0,0,0,1,1,0,0,0.6761335326357748,0.08871822033898306,3,False,True,False,True,False,False,False,False,True,False
1,0,0,0.013888888888888888,0,0,0,0,1,0,1,0.6706527154957649,0.009867815033161387,3,False,True,False,True,False,False,False,False,True,False
0,1,1,0.3194444444444444,0,1,1,1,0,0,0,0.6816143497757848,0.2234708916728077,4,False,True,False,False,True,False,False,False,False,True
0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0.012456402590931753,0.0022625736919675756,1,False,False,True,True,False,False,False,False,False,True
0,0,0,0.38888888888888884,0,0,1,0,0,0,1,0.1131041355256602,0.09104412306558587,1,True,False,False,True,False,False,False,False,False,True
0,0,0,0.16666666666666666,0,0,1,0,1,1,0,0.7703039362232188,0.13633014001473842,4,False,True,False,False,True,False,False,False,True,False
0,1,0,1.0,0,0,0,0,0,0,0,0.008968609865470878,0.15023949889462052,1,False,False,True,False,False,True,False,True,False,False
0,1,1,0.013888888888888888,0,1,0,0,0,0,1,0.5610363726955656,0.008601234340456891,2,False,True,False,True,False,False,False,False,True,False
0,0,0,0.986111111111111,1,1,1,1,1,1,1,0.9755854509217737,0.9567923268238763,8,False,True,False,False,True,False,True,False,False,False
0,0,0,0.3055555555555555,1,0,0,1,0,0,1,0.40508221225710017,0.14433262711864409,4,True,False,False,True,False,False,False,False,False,True
0,1,1,0.4305555555555555,0,0,0,0,0,0,1,0.02242152466367714,0.080836634119381,1,False,False,True,True,False,False,False,False,True,False
0,1,0,0.6388888888888888,0,1,0,1,1,0,1,0.45640259093173896,0.34652496315401626,4,True,False,False,False,False,True,False,True,False,False
0,1,0,0.2222222222222222,0,0,0,0,1,0,1,0.6631788739412059,0.15869680361090643,3,False,True,False,True,False,False,False,False,True,False
1,0,0,0.5416666666666666,0,0,0,0,1,1,1,0.7698056801195816,0.43283092299189396,4,False,True,False,True,False,False,True,False,False,False
0,0,0,0.75,1,1,0,0,0,1,0,0.27703039362232196,0.2800237196020634,3,True,False,False,False,False,True,True,False,False,False
0,1,0,0.19444444444444442,1,0,0,0,1,0,1,0.4613851519681117,0.10835022107590274,4,True,False,False,True,False,False,True,False,False,False
0,0,1,0.6805555555555555,1,1,1,0,1,1,1,0.9048330842052815,0.609161984156227,7,False,True,False,False,True,False,False,True,False,False
0,0,0,0.20833333333333331,0,0,0,0,0,0,0,0.06626806178375688,0.04249953942520266,2,False,False,True,False,False,True,True,False,False,False
0,0,1,0.7222222222222222,0,0,0,0,0,0,0,0.012456402590931753,0.10689941046425941,1,False,False,True,False,True,False,False,True,False,False
0,1,1,0.08333333333333333,0,0,0,0,0,0,0,0.016940707523667192,0.011554670228445101,1,False,False,True,False,False,True,False,False,False,True
0,1,0,0.041666666666666664,0,0,0,0,1,1,1,0.7653213751868462,0.033719832350773776,4,False,True,False,True,False,False,False,False,True,False
1,1,0,0.08333333333333333,0,1,0,0,0,1,1,0.6557050323866468,0.05977685151068534,3,False,True,False,True,False,False,False,False,True,False
0,0,0,0.013888888888888888,0,0,0,0,0,1,0,0.6098654708520179,0.009165438467207075,2,False,True,False,True,False,False,False,False,True,False
0,0,0,0.19444444444444442,1,0,0,1,0,0,0,0.37169905331340314,0.0915565125276345,3,True,False,False,False,True,False,False,False,False,True
0,1,1,0.6527777777777778,0,0,0,0,0,0,0,0.016442451420029924,0.10956498710390568,1,False,False,True,False,True,False,False,False,False,True
1,1,0,0.041666666666666664,0,0,0,0,1,0,1,0.17987045341305438,0.010788964627855566,1,True,False,False,True,False,False,False,False,False,True
0,0,0,0.013888888888888888,0,0,0,1,0,0,0,0.30493273542600896,0.005642041267501843,2,True,False,False,True,False,False,False,True,False,False
0,1,0,0.986111111111111,0,0,0,0,0,0,0,0.06626806178375688,0.21574474944731029,2,False,False,True,False,False,True,False,True,False,False
0,0,0,0.027777777777777776,0,0,0,0,0,0,1,0.5112107623318386,0.015567428150331615,1,False,True,False,True,False,False,False,False,True,False
0,0,0,0.18055555555555555,0,0,0,0,0,0,1,0.01544593921275536,0.02959193072955048,1,False,False,True,False,True,False,False,False,False,True
0,1,1,0.75,0,1,1,1,1,1,1,0.6756352765321376,0.5209158529845248,7,True,False,False,True,False,False,False,False,True,False
0,0,0,0.06944444444444445,1,0,1,0,0,0,0,0.3726955655206776,0.0345891672807664,3,True,False,False,True,False,False,False,True,False,False
0,0,0,0.3055555555555555,0,1,0,0,1,1,1,0.3183856502242153,0.12652565401621224,3,True,False,False,True,False,False,False,False,True,False
1,1,0,0.18055555555555555,0,1,1,0,1,1,1,0.7932237169905332,0.1425306282240236,5,False,True,False,True,False,False,False,False,True,False
1,0,0,0.05555555555555555,0,0,0,0,0,0,1,0.5206776283009468,0.03383497605011054,1,False,True,False,True,False,False,False,False,True,False
0,1,0,0.6666666666666666,1,1,1,0,1,1,1,0.9272546088689587,0.6120002763448785,7,False,True,False,True,False,False,True,False,False,False
0,1,1,0.40277777777777773,0,0,0,0,0,0,1,0.02242152466367714,0.07540185151068535,1,False,False,True,True,False,False,False,False,False,True
0,1,1,0.18055555555555555,0,0,0,0,0,0,0,0.003986048829098199,0.028929854458364043,1,False,False,True,True,False,False,False,False,False,True
0,0,0,0.013888888888888888,0,1,0,1,0,0,0,0.4155455904334828,0.0069201363301400155,4,True,False,False,True,False,False,False,False,False,True
0,1,1,0.986111111111111,1,1,1,1,1,1,0,0.7125062282012956,0.7303219417833458,8,True,False,False,False,False,True,True,False,False,False
0,1,0,1.0,1,1,0,1,1,1,1,0.9123069257598407,0.9041543846720709,7,False,True,False,False,False,True,False,True,False,False
0,0,0,0.8888888888888888,0,1,1,1,1,1,0,0.6791230692575985,0.6485526436993369,7,True,False,False,False,False,True,False,True,False,False
0,0,0,0.6388888888888888,1,0,1,1,1,1,1,0.42202291978076734,0.33315677966101703,5,True,False,False,False,False,True,True,False,False,False
0,1,1,0.5833333333333333,0,0,1,1,1,1,1,0.8171400099651221,0.4955381816507001,5,False,True,False,False,False,True,False,False,True,False
1,0,0,0.29166666666666663,0,1,1,0,1,1,1,0.8565022421524663,0.26158921333824614,6,False,True,False,True,False,False,False,False,True,False
0,0,0,0.3472222222222222,0,0,0,0,1,0,1,0.6596910812157449,0.24042580140014744,3,False,True,False,True,False,False,False,False,False,True
0,1,1,0.3333333333333333,0,0,0,0,0,0,0,0.018435475834578996,0.05063444178334562,1,False,False,True,False,True,False,False,False,False,True
0,1,1,0.5694444444444444,1,0,1,0,0,0,0,0.16940707523667167,0.1626289609432572,2,True,False,False,False,True,False,False,True,False,False
0,0,0,0.7777777777777777,1,1,0,1,0,0,1,0.4608868958644744,0.4220649871039058,5,True,False,False,False,True,False,True,False,False,False
0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0.059790732436472344,0.0028095062638172443,0,True,False,False,True,False,False,False,False,False,True
0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0.05829596412556057,0.0027922347089167285,0,True,False,False,True,False,False,False,False,True,False
0,0,0,0.4305555555555555,0,0,0,0,0,0,0,0.025411061285500774,0.07867193257184968,1,False,False,True,False,True,False,False,False,False,True
0,1,1,0.8055555555555555,0,0,1,1,0,1,0,0.7568510214250125,0.6406192428150332,5,False,True,False,False,False,True,True,False,False,False
0,0,0,0.08333333333333333,1,0,0,0,0,1,1,0.40607872446437476,0.03876888356669123,3,True,False,False,True,False,False,True,False,False,False
0,1,1,0.2361111111111111,1,0,1,0,1,0,1,0.7075236671649229,0.17725796794399412,4,False,True,False,True,False,False,False,False,True,False
1,0,0,0.625,1,1,0,1,1,0,1,0.783756851021425,0.5049108787767135,6,False,True,False,True,False,False,False,False,True,False
1,0,0,0.8194444444444444,0,1,0,0,0,0,1,0.6058794220229199,0.5285498802505528,3,False,True,False,False,False,True,False,True,False,False
1,0,0,0.027777777777777776,0,0,0,0,0,0,1,0.5176880916791231,0.016010731392778192,1,False,True,False,True,False,False,False,False,True,False
0,1,0,0.05555555555555555,0,0,1,0,1,0,0,0.47035376183358246,0.028797439204126755,4,True,False,False,True,False,False,False,False,True,False
0,0,0,0.25,0,0,0,0,0,0,1,0.5555555555555557,0.15495463338246132,2,False,True,False,True,False,False,False,False,True,False
1,0,0,0.25,0,0,0,0,0,0,0,0.01943198804185356,0.042557111274871044,1,False,False,True,False,True,False,True,False,False,False
0,0,0,0.013888888888888888,0,0,1,1,0,0,0,0.17438963627304435,0.004133658806190126,2,True,False,False,True,False,False,False,False,False,True
0,1,0,0.5833333333333333,1,0,1,0,0,1,1,0.7573492775286499,0.4622558953574061,5,False,True,False,True,False,False,False,False,True,False
0,0,0,0.2777777777777778,0,0,0,0,1,0,1,0.6661684105630294,0.19971674649963156,3,False,True,False,True,False,False,False,False,True,False
0,1,0,0.9583333333333333,0,1,1,0,0,0,1,0.6676631788739413,0.6758244288872514,4,False,True,False,True,False,False,True,False,False,False
0,1,0,0.013888888888888888,0,0,0,0,1,0,1,0.367713004484305,0.006367446573323508,2,True,False,False,True,False,False,False,False,False,True
0,0,0,0.2777777777777778,0,0,0,0,0,0,0,0.009965122072745414,0.04783069270449521,1,False,False,True,True,False,False,False,False,False,True
0,1,0,0.8055555555555555,1,1,1,0,1,1,1,0.907324364723468,0.7075062177597643,7,False,True,False,False,False,True,True,False,False,False
0,1,0,1.0,1,1,1,1,0,0,1,0.755854509217738,0.7887055545320562,6,False,True,False,False,False,True,True,False,False,False
0,1,1,0.2638888888888889,0,0,1,0,0,0,1,0.3109118086696563,0.11087186809137806,2,True,False,False,True,False,False,True,False,False,False
0,0,0,0.2222222222222222,0,0,1,0,0,1,1,0.46636771300448443,0.12013517870302137,4,True,False,False,True,False,False,False,True,False,False
0,0,0,0.16666666666666666,0,0,0,0,1,1,1,0.7553562531141007,0.1204518238761975,4,False,True,False,True,False,False,False,False,True,False
0,1,1,0.013888888888888888,0,0,0,0,1,1,1,0.7144992526158446,0.010374447310243184,3,False,True,False,True,False,False,False,False,True,False
0,0,0,0.013888888888888888,0,1,1,0,0,0,1,0.6367713004484306,0.009476326455416361,3,False,True,False,True,False,False,False,False,True,False
1,0,0,1.0,0,0,0,0,0,0,0,0.06975585450921776,0.20833525239498896,2,False,False,True,False,False,True,True,False,False,False
